# POS	ID	PosScore	NegScore
n	6936379	0.0	0.0
n	6936461	0.0	0.0
n	6936540	0.0	0.0
n	6936620	0.0	0.0
n	6936823	0.0	0.0
n	6936948	0.0	0.0
n	6937098	0.0	0.0
n	6937229	0.0	0.0
n	6937348	0.0	0.0
n	6937441	0.0	0.0
n	6937531	0.0	0.0
n	6937768	0.0	0.0
n	6937985	0.0	0.0
n	6938190	0.0	0.0
n	6938294	0.0	0.0
n	6938386	0.0	0.0
n	6938493	0.0	0.0
n	6938623	0.0	0.0
n	6938729	0.0	0.0
n	6938887	0.0	0.0
n	6939051	0.0	0.0
n	6939198	0.0	0.0
n	6939431	0.0	0.0
n	6939542	0.0	0.0
n	6939656	0.0	0.0
n	6939756	0.125	0.0
n	6940001	0.0	0.0
n	6940109	0.0	0.0
n	6940290	0.0	0.0
n	6940502	0.0	0.0
n	6940601	0.0	0.0
n	6940701	0.0	0.0
n	6940854	0.0	0.0
n	6940969	0.0	0.0
n	6941041	0.0	0.0
n	6941115	0.0	0.0
n	6941341	0.0	0.0
n	6941479	0.0	0.0
n	6941644	0.0	0.0
n	6942094	0.0	0.0
n	6942252	0.0	0.0
n	6942419	0.0	0.0
n	6942550	0.0	0.0
n	6942699	0.0	0.0
n	6942874	0.0	0.0
n	6943027	0.0	0.0
n	6943221	0.0	0.0
n	6943378	0.0	0.0
n	6943558	0.0	0.0
n	6943771	0.0	0.0
n	6944156	0.0	0.0
n	6944348	0.0	0.0
n	6944480	0.0	0.0
n	6944623	0.0	0.0
n	6944720	0.0	0.0
n	6944820	0.0	0.0
n	6944911	0.0	0.0
n	6945010	0.0	0.0
n	6945095	0.0	0.0
n	6945344	0.0	0.0
n	6945473	0.0	0.0
n	6945569	0.0	0.0
n	6945679	0.0	0.0
n	6946017	0.0	0.25
n	6946199	0.0	0.0
n	6946355	0.0	0.0
n	6946497	0.0	0.0
n	6946823	0.0	0.0
n	6947032	0.0	0.0
n	6947479	0.0	0.0
n	6947658	0.0	0.0
n	6948017	0.125	0.0
n	6948149	0.25	0.0
n	6948260	0.125	0.0
n	6948396	0.0	0.0
n	6948761	0.0	0.0
n	6948943	0.0	0.0
n	6949121	0.0	0.0
n	6949207	0.0	0.0
n	6949326	0.0	0.0
n	6949407	0.0	0.0
n	6949506	0.0	0.0
n	6949591	0.0	0.0
n	6949762	0.0	0.0
n	6949852	0.0	0.0
n	6949946	0.0	0.0
n	6950049	0.0	0.0
n	6950209	0.0	0.0
n	6950400	0.0	0.0
n	6950528	0.125	0.0
n	6950886	0.0	0.0
n	6950973	0.0	0.0
n	6951067	0.0	0.0
n	6952115	0.0	0.0
n	6952249	0.0	0.0
n	6952400	0.0	0.0
n	6952480	0.0	0.0
n	6952572	0.0	0.0
n	6952705	0.0	0.0
n	6952861	0.0	0.0
n	6953054	0.0	0.0
n	6953167	0.0	0.0
n	6953332	0.0	0.0
n	6953471	0.0	0.0
n	6953731	0.0	0.0
n	6954048	0.0	0.0
n	6954183	0.0	0.0
n	6954303	0.0	0.0
n	6954461	0.0	0.0
n	6954640	0.0	0.0
n	6954768	0.125	0.0
n	6954925	0.0	0.0
n	6955087	0.0	0.0
n	6955242	0.0	0.0
n	6955418	0.0	0.0
n	6955560	0.0	0.0
n	6955706	0.0	0.0
n	6955931	0.125	0.125
n	6956129	0.0	0.0
n	6956287	0.0	0.0
n	6956544	0.0	0.0
n	6956794	0.0	0.0
n	6956896	0.0	0.0
n	6957042	0.0	0.0
n	6957140	0.0	0.0
n	6957287	0.0	0.0
n	6957403	0.0	0.0
n	6957524	0.0	0.0
n	6957768	0.0	0.0
n	6957896	0.0	0.0
n	6958063	0.0	0.0
n	6958178	0.0	0.0
n	6958255	0.0	0.0
n	6958417	0.0	0.0
n	6958522	0.0	0.0
n	6958615	0.0	0.0
n	6958836	0.0	0.0
n	6959018	0.0	0.0
n	6959140	0.0	0.0
n	6959261	0.0	0.0
n	6959427	0.0	0.0
n	6959584	0.0	0.0
n	6959788	0.0	0.0
n	6959932	0.0	0.0
n	6960083	0.0	0.0
n	6960180	0.0	0.0
n	6960298	0.0	0.0
n	6960566	0.0	0.0
n	6960778	0.0	0.0
n	6960948	0.0	0.0
n	6961033	0.0	0.0
n	6961122	0.0	0.0
n	6961221	0.0	0.0
n	6961399	0.0	0.0
n	6961557	0.0	0.0
n	6961681	0.0	0.0
n	6961771	0.0	0.0
n	6961853	0.0	0.0
n	6962060	0.0	0.0
n	6962244	0.0	0.0
n	6962350	0.0	0.0
n	6962454	0.0	0.0
n	6962600	0.0	0.0
n	6962954	0.0	0.0
n	6963082	0.125	0.0
n	6963292	0.0	0.0
n	6963429	0.0	0.0
n	6963571	0.0	0.0
n	6963704	0.0	0.0
n	6963822	0.0	0.0
n	6963951	0.0	0.0
n	6964247	0.0	0.0
n	6964485	0.0	0.0
n	6964600	0.0	0.0
n	6964788	0.0	0.0
n	6964901	0.0	0.0
n	6965249	0.0	0.0
n	6965406	0.0	0.0
n	6965580	0.0	0.0
n	6965698	0.0	0.0
n	6965834	0.0	0.0
n	6965961	0.0	0.0
n	6966070	0.0	0.0
n	6966190	0.0	0.0
n	6966310	0.0	0.0
n	6966454	0.0	0.0
n	6966695	0.0	0.0
n	6966825	0.0	0.0
n	6967185	0.0	0.0
n	6967282	0.0	0.0
n	6967428	0.0	0.0
n	6967529	0.0	0.0
n	6967710	0.0	0.0
n	6967935	0.0	0.0
n	6968052	0.0	0.0
n	6968174	0.0	0.0
n	6968343	0.0	0.0
n	6968454	0.0	0.0
n	6968601	0.0	0.0
n	6968707	0.0	0.0
n	6968909	0.0	0.0
n	6969018	0.0	0.0
n	6969129	0.25	0.0
n	6969705	0.0	0.0
n	6969822	0.0	0.0
n	6969916	0.0	0.0
n	6970103	0.0	0.0
n	6970373	0.0	0.0
n	6970510	0.0	0.0
n	6970645	0.0	0.0
n	6970784	0.0	0.0
n	6970946	0.0	0.0
n	6971123	0.125	0.0
n	6971281	0.0	0.0
n	6971454	0.125	0.0
n	6971605	0.0	0.0
n	6971741	0.0	0.0
n	6971872	0.0	0.0
n	6972090	0.0	0.0
n	6972311	0.0	0.0
n	6972558	0.0	0.0
n	6972654	0.0	0.0
n	6972756	0.0	0.0
n	6972874	0.125	0.125
n	6972985	0.125	0.0
n	6973092	0.0	0.0
n	6973334	0.0	0.0
n	6973505	0.0	0.0
n	6973610	0.0	0.0
n	6973941	0.0	0.0
n	6974047	0.0	0.0
n	6974127	0.0	0.0
n	6974283	0.0	0.0
n	6974390	0.0	0.0
n	6974558	0.0	0.0
n	6974687	0.0	0.0
n	6974846	0.0	0.0
n	6975007	0.0	0.0
n	6975132	0.0	0.0
n	6975368	0.0	0.0
n	6975469	0.0	0.0
n	6975594	0.0	0.0
n	6975902	0.125	0.0
n	6976087	0.0	0.0
n	6976161	0.0	0.0
n	6976244	0.0	0.0
n	6976318	0.0	0.0
n	6976392	0.0	0.0
n	6976680	0.0	0.0
n	6976833	0.0	0.0
n	6976959	0.125	0.0
n	6977087	0.0	0.0
n	6977190	0.0	0.0
n	6977328	0.0	0.0
n	6977434	0.0	0.0
n	6977610	0.0	0.0
n	6977800	0.0	0.0
n	6977948	0.0	0.0
n	6978068	0.0	0.0
n	6978180	0.0	0.0
n	6978422	0.0	0.0
n	6978527	0.0	0.0
n	6978656	0.0	0.0
n	6978766	0.0	0.0
n	6978904	0.0	0.0
n	6979014	0.0	0.0
n	6979249	0.0	0.0
n	6979492	0.0	0.0
n	6979645	0.0	0.0
n	6979743	0.0	0.0
n	6979853	0.0	0.0
n	6979957	0.0	0.0
n	6980085	0.0	0.0
n	6980175	0.0	0.0
n	6980315	0.0	0.0
n	6980465	0.0	0.0
n	6980721	0.0	0.0
n	6980837	0.0	0.0
n	6980971	0.0	0.0
n	6981085	0.0	0.0
n	6981187	0.0	0.0
n	6981289	0.0	0.0
n	6981401	0.0	0.0
n	6981498	0.0	0.0
n	6981706	0.0	0.0
n	6981818	0.0	0.0
n	6981920	0.0	0.0
n	6982022	0.0	0.0
n	6982125	0.0	0.0
n	6982221	0.0	0.0
n	6982391	0.0	0.0
n	6982487	0.0	0.0
n	6982581	0.0	0.0
n	6982697	0.0	0.0
n	6982855	0.0	0.0
n	6982989	0.0	0.0
n	6983114	0.0	0.0
n	6983225	0.0	0.0
n	6983320	0.0	0.0
n	6983416	0.0	0.0
n	6983521	0.125	0.0
n	6983795	0.0	0.0
n	6983895	0.0	0.0
n	6983997	0.0	0.0
n	6984101	0.0	0.0
n	6984247	0.0	0.0
n	6984351	0.0	0.0
n	6984446	0.0	0.0
n	6984556	0.0	0.0
n	6984650	0.0	0.0
n	6984746	0.0	0.0
n	6984858	0.0	0.0
n	6984953	0.0	0.0
n	6985310	0.0	0.0
n	6985404	0.0	0.0
n	6985490	0.0	0.0
n	6985573	0.0	0.0
n	6985722	0.0	0.0
n	6985807	0.0	0.0
n	6985892	0.0	0.0
n	6986100	0.0	0.0
n	6986276	0.0	0.0
n	6986558	0.0	0.0
n	6986894	0.0	0.0
n	6987124	0.0	0.0
n	6987409	0.0	0.0
n	6987525	0.0	0.0
n	6987659	0.0	0.0
n	6987812	0.25	0.0
n	6988057	0.0	0.0
n	6988307	0.0	0.0
n	6988540	0.0	0.0
n	6988684	0.0	0.0
n	6988808	0.0	0.0
n	6988913	0.0	0.0
n	6989146	0.0	0.0
n	6989325	0.0	0.0
n	6989473	0.0	0.0
n	6989657	0.0	0.0
n	6989769	0.0	0.0
n	6989869	0.0	0.0
n	6990000	0.0	0.0
n	6990193	0.0	0.0
n	6990371	0.0	0.0
n	6990544	0.0	0.0
n	6990741	0.0	0.0
n	6990836	0.0	0.0
n	6991004	0.0	0.0
n	6991117	0.0	0.0
n	6991277	0.125	0.0
n	6991622	0.0	0.0
n	6991764	0.0	0.0
n	6991980	0.0	0.0
n	6992600	0.0	0.0
n	6992709	0.0	0.0
n	6992807	0.0	0.0
n	6992929	0.0	0.0
n	6993015	0.0	0.0
n	6993108	0.0	0.0
n	6993225	0.0	0.0
n	6993348	0.0	0.0
n	6993445	0.0	0.0
n	6993573	0.0	0.0
n	6993647	0.0	0.0
n	6993719	0.0	0.0
n	6993870	0.0	0.0
n	6993977	0.0	0.0
n	6994089	0.0	0.0
n	6994157	0.0	0.0
n	6994225	0.0	0.0
n	6994329	0.0	0.0
n	6994488	0.0	0.0
n	6994608	0.0	0.0
n	6994700	0.0	0.0
n	6994792	0.0	0.125
n	6994918	0.0	0.0
n	6995016	0.0	0.0
n	6995135	0.0	0.0
n	6995222	0.0	0.0
n	6995439	0.0	0.0
n	6995526	0.0	0.0
n	6995664	0.0	0.0
n	6995792	0.0	0.0
n	6996029	0.0	0.0
n	6996160	0.0	0.0
n	6996309	0.0	0.0
n	6996510	0.0	0.0
n	6996755	0.0	0.0
n	6996894	0.0	0.0
n	6997012	0.0	0.0
n	6997168	0.0	0.0
n	6997368	0.0	0.0
n	6997486	0.0	0.0
n	6997587	0.0	0.0
n	6997697	0.0	0.0
n	6997938	0.0	0.0
n	6998108	0.0	0.0
n	6998322	0.0	0.0
n	6998392	0.0	0.0
n	6998460	0.0	0.0
n	6998530	0.0	0.0
n	6998631	0.0	0.0
n	6998748	0.0	0.0
n	6999045	0.125	0.0
n	6999233	0.375	0.0
n	6999436	0.125	0.0
n	6999647	0.125	0.0
n	6999802	0.125	0.125
n	7000065	0.25	0.125
n	7000195	0.0	0.0
n	7000716	0.0	0.125
n	7000941	0.0	0.0
n	7001065	0.25	0.125
n	7001294	0.0	0.125
n	7001446	0.25	0.125
n	7001547	0.0	0.0
n	7001717	0.0	0.0
n	7001865	0.125	0.0
n	7002022	0.0	0.0
n	7002146	0.0	0.0
n	7002312	0.0	0.0
n	7002459	0.125	0.125
n	7002599	0.125	0.125
n	7002863	0.125	0.125
n	7002992	0.0	0.0
n	7003119	0.0	0.0
n	7003352	0.125	0.0
n	7003568	0.125	0.0
n	7003672	0.125	0.0
n	7003807	0.0	0.0
n	7003935	0.0	0.125
n	7004057	0.0	0.125
n	7004241	0.0	0.0
n	7004422	0.0	0.0
n	7004564	0.25	0.0
n	7004738	0.0	0.125
n	7004962	0.25	0.0
n	7005158	0.0	0.0
n	7005270	0.125	0.0
n	7005523	0.0	0.0
n	7005715	0.125	0.0
n	7005897	0.0	0.0
n	7006018	0.0	0.0
n	7006119	0.125	0.25
n	7006712	0.125	0.0
n	7006951	0.0	0.0
n	7007171	0.0	0.0
n	7007341	0.25	0.0
n	7007444	0.25	0.125
n	7007556	0.125	0.0
n	7007684	0.125	0.0
n	7007945	0.25	0.0
n	7008544	0.125	0.25
n	7008680	0.25	0.125
n	7008849	0.125	0.375
n	7008947	0.25	0.125
n	7009042	0.125	0.125
n	7009161	0.125	0.25
n	7009421	0.0	0.0
n	7009538	0.0	0.5
n	7009640	0.0	0.0
n	7009808	0.0	0.125
n	7009946	0.125	0.0
n	7010275	0.0	0.0
n	7010393	0.0	0.25
n	7010541	0.0	0.0
n	7010692	0.0	0.0
n	7010821	0.0	0.0
n	7011075	0.0	0.0
n	7011209	0.125	0.0
n	7011387	0.125	0.0
n	7011529	0.25	0.25
n	7011689	0.25	0.0
n	7011803	0.0	0.0
n	7012025	0.0	0.0
n	7012135	0.0	0.0
n	7012279	0.0	0.0
n	7012414	0.125	0.0
n	7012534	0.0	0.0
n	7012979	0.125	0.5
n	7013269	0.0	0.0
n	7013400	0.125	0.125
n	7013549	0.0	0.0
n	7013736	0.0	0.0
n	7013933	0.0	0.0
n	7014029	0.0	0.625
n	7014187	0.0	0.0
n	7014320	0.25	0.375
n	7014596	0.25	0.375
n	7014752	0.25	0.5
n	7014854	0.25	0.5
n	7014997	0.25	0.25
n	7015151	0.0	0.0
n	7015242	0.125	0.125
n	7015400	0.5	0.0
n	7015510	0.625	0.125
n	7015841	0.25	0.125
n	7015928	0.0	0.0
n	7016098	0.25	0.25
n	7016250	0.375	0.0
n	7016428	0.375	0.125
n	7016542	0.375	0.0
n	7016648	0.25	0.125
n	7016797	0.25	0.0
n	7016948	0.25	0.625
n	7017161	0.25	0.0
n	7017379	0.25	0.0
n	7017534	0.0	0.125
n	7017733	0.25	0.0
n	7017877	0.25	0.25
n	7017999	0.375	0.0
n	7018211	0.0	0.0
n	7018313	0.125	0.0
n	7018444	0.125	0.0
n	7018604	0.125	0.0
n	7018724	0.0	0.125
n	7018824	0.0	0.0
n	7018931	0.25	0.0
n	7019172	0.125	0.0
n	7019396	0.0	0.25
n	7019500	0.0	0.0
n	7019633	0.125	0.125
n	7019743	0.0	0.125
n	7019866	0.0	0.125
n	7020017	0.0	0.5
n	7020121	0.0	0.125
n	7020239	0.125	0.125
n	7020423	0.25	0.125
n	7020538	0.0	0.0
n	7020763	0.0	0.0
n	7020895	0.125	0.125
n	7024607	0.0	0.125
n	7024705	0.0	0.0
n	7024929	0.0	0.0
n	7025151	0.0	0.0
n	7025302	0.125	0.375
n	7025419	0.25	0.0
n	7025604	0.0	0.125
n	7025900	0.375	0.0
n	7026239	0.125	0.0
n	7026352	0.0	0.0
n	7026646	0.25	0.0
n	7026827	0.125	0.0
n	7026920	0.25	0.0
n	7027090	0.25	0.125
n	7027180	0.125	0.0
n	7027458	0.25	0.125
n	7027651	0.25	0.0
n	7027805	0.25	0.0
n	7027942	0.0	0.0
n	7028221	0.0	0.0
n	7028373	0.25	0.0
n	7028797	0.125	0.0
n	7028964	0.125	0.0
n	7029088	0.0	0.0
n	7029247	0.125	0.0
n	7029581	0.25	0.25
n	7029682	0.0	0.125
n	7029819	0.0	0.0
n	7030012	0.0	0.125
n	7030174	0.125	0.0
n	7030376	0.0	0.0
n	7030549	0.125	0.0
n	7030718	0.0	0.0
n	7030976	0.0	0.0
n	7031144	0.0	0.0
n	7031276	0.25	0.0
n	7031401	0.0	0.5
n	7031534	0.0	0.0
n	7031636	0.125	0.0
n	7031752	0.0	0.0
n	7032026	0.25	0.125
n	7032206	0.0	0.0
n	7032292	0.0	0.0
n	7032426	0.125	0.25
n	7032556	0.125	0.0
n	7032753	0.25	0.0
n	7033007	0.25	0.0
n	7033245	0.0	0.0
n	7033433	0.0	0.0
n	7033613	0.0	0.0
n	7033753	0.0	0.0
n	7033913	0.125	0.125
n	7034035	0.0	0.125
n	7034409	0.375	0.0
n	7034516	0.25	0.0
n	7034634	0.0	0.125
n	7034865	0.0	0.0
n	7035061	0.125	0.0
n	7035153	0.0	0.0
n	7035305	0.0	0.0
n	7035420	0.375	0.0
n	7035598	0.25	0.0
n	7035747	0.375	0.0
n	7035870	0.375	0.0
n	7036203	0.25	0.0
n	7036328	0.25	0.0
n	7036443	0.0	0.0
n	7036546	0.0	0.0
n	7036699	0.125	0.0
n	7036768	0.0	0.0
n	7036862	0.125	0.25
n	7037059	0.125	0.125
n	7037232	0.25	0.0
n	7037384	0.0	0.0
n	7037465	0.0	0.0
n	7038400	0.125	0.0
n	7038615	0.125	0.125
n	7038767	0.0	0.0
n	7038910	0.0	0.0
n	7039056	0.0	0.0
n	7039238	0.0	0.0
n	7039478	0.0	0.0
n	7039620	0.25	0.25
n	7039770	0.125	0.125
n	7039949	0.0	0.125
n	7040148	0.125	0.0
n	7040292	0.125	0.125
n	7040413	0.0	0.0
n	7040543	0.125	0.0
n	7040693	0.0	0.0
n	7040820	0.0	0.0
n	7040939	0.0	0.0
n	7041125	0.25	0.0
n	7041344	0.375	0.0
n	7041451	0.0	0.0
n	7041595	0.0	0.0
n	7041688	0.0	0.0
n	7041795	0.0	0.0
n	7041902	0.0	0.0
n	7042023	0.0	0.0
n	7042137	0.0	0.0
n	7042249	0.25	0.0
n	7042405	0.125	0.0
n	7042498	0.25	0.125
n	7042586	0.0	0.0
n	7042735	0.0	0.375
n	7042862	0.25	0.0
n	7043026	0.0	0.0
n	7043275	0.0	0.0
n	7043389	0.0	0.0
n	7043518	0.0	0.25
n	7043675	0.0	0.0
n	7043824	0.125	0.125
n	7043968	0.0	0.0
n	7044088	0.0	0.0
n	7044276	0.0	0.0
n	7044353	0.375	0.0
n	7044543	0.25	0.0
n	7044680	0.25	0.125
n	7044760	0.125	0.0
n	7044917	0.0	0.25
n	7045245	0.25	0.125
n	7045353	0.0	0.0
n	7045519	0.0	0.0
n	7045637	0.0	0.0
n	7045788	0.0	0.0
n	7045928	0.125	0.0
n	7046030	0.0	0.125
n	7046218	0.25	0.0
n	7046339	0.0	0.0
n	7046543	0.125	0.125
n	7046737	0.0	0.0
n	7046917	0.0	0.0
n	7047011	0.0	0.0
n	7047165	0.125	0.0
n	7047275	0.0	0.0
n	7047373	0.25	0.0
n	7047505	0.0	0.0
n	7047679	0.25	0.25
n	7047804	0.125	0.125
n	7048000	0.0	0.25
n	7048627	0.125	0.0
n	7048782	0.0	0.0
n	7048928	0.125	0.125
n	7049055	0.0	0.0
n	7049205	0.0	0.0
n	7049291	0.0	0.0
n	7049514	0.0	0.125
n	7049634	0.0	0.125
n	7049713	0.0	0.0
n	7049849	0.125	0.0
n	7049931	0.125	0.0
n	7050042	0.125	0.0
n	7050177	0.125	0.0
n	7050379	0.0	0.0
n	7050503	0.25	0.125
n	7050619	0.0	0.5
n	7050827	0.125	0.0
n	7050952	0.0	0.125
n	7051185	0.0	0.0
n	7051441	0.25	0.5
n	7051517	0.0	0.25
n	7051620	0.0	0.125
n	7051728	0.375	0.25
n	7051851	0.25	0.125
n	7051975	0.0	0.0
n	7052291	0.0	0.0
n	7052619	0.25	0.25
n	7052700	0.25	0.0
n	7052799	0.0	0.0
n	7052925	0.125	0.0
n	7053089	0.0	0.0
n	7053364	0.375	0.125
n	7053491	0.0	0.0
n	7053606	0.25	0.0
n	7053732	0.0	0.0
n	7053884	0.25	0.25
n	7053993	0.125	0.0
n	7054122	0.125	0.0
n	7054336	0.0	0.0
n	7054433	0.0	0.0
n	7054994	0.0	0.0
n	7055103	0.0	0.0
n	7055203	0.125	0.0
n	7055295	0.125	0.0
n	7055401	0.125	0.0
n	7055502	0.0	0.0
n	7055612	0.0	0.0
n	7055720	0.0	0.0
n	7055805	0.0	0.0
n	7055923	0.0	0.0
n	7056021	0.125	0.0
n	7056113	0.0	0.125
n	7056265	0.0	0.0
n	7056406	0.125	0.0
n	7056504	0.125	0.0
n	7056593	0.0	0.0
n	7056680	0.125	0.0
n	7056764	0.0	0.0
n	7056895	0.125	0.0
n	7057001	0.125	0.0
n	7057095	0.125	0.0
n	7057196	0.0	0.0
n	7057385	0.0	0.0
n	7057539	0.0	0.0
n	7057829	0.0	0.0
n	7057948	0.0	0.0
n	7058064	0.125	0.0
n	7058184	0.0	0.0
n	7058296	0.0	0.0
n	7058468	0.25	0.0
n	7058668	0.0	0.0
n	7058762	0.0	0.0
n	7058871	0.0	0.0
n	7059028	0.125	0.0
n	7059150	0.0	0.0
n	7059255	0.0	0.0
n	7059626	0.125	0.0
n	7059821	0.25	0.0
n	7059962	0.375	0.0
n	7060167	0.125	0.125
n	7060440	0.0	0.0
n	7060697	0.125	0.0
n	7060844	0.25	0.0
n	7060976	0.125	0.0
n	7061180	0.125	0.0
n	7061334	0.0	0.0
n	7061677	0.25	0.0
n	7061968	0.0	0.0
n	7062190	0.0	0.0
n	7062315	0.0	0.0
n	7062451	0.0	0.0
n	7062550	0.0	0.0
n	7062697	0.25	0.0
n	7063101	0.0	0.0
n	7063249	0.125	0.125
n	7063413	0.25	0.25
n	7063585	0.125	0.0
n	7063775	0.375	0.125
n	7063921	0.0	0.0
n	7064055	0.0	0.0
n	7064315	0.125	0.0
n	7064537	0.0	0.0
n	7064715	0.0	0.0
n	7065149	0.0	0.5
n	7065333	0.125	0.0
n	7065562	0.25	0.0
n	7065740	0.0	0.375
n	7065932	0.0	0.125
n	7066042	0.25	0.0
n	7066285	0.0	0.0
n	7066459	0.125	0.0
n	7066659	0.125	0.0
n	7067591	0.125	0.125
n	7067760	0.25	0.375
n	7067876	0.0	0.0
n	7068048	0.125	0.25
n	7068133	0.25	0.125
n	7068324	0.25	0.125
n	7068473	0.25	0.125
n	7068631	0.125	0.0
n	7068844	0.25	0.25
n	7069002	0.125	0.0
n	7069074	0.25	0.125
n	7069210	0.125	0.0
n	7069517	0.25	0.0
n	7069632	0.125	0.0
n	7069747	0.375	0.125
n	7069948	0.25	0.0
n	7070321	0.125	0.125
n	7070429	0.25	0.25
n	7070779	0.25	0.0
n	7070883	0.25	0.125
n	7071017	0.125	0.0
n	7071250	0.125	0.0
n	7071366	0.25	0.125
n	7071483	0.25	0.125
n	7071942	0.125	0.0
n	7072195	0.25	0.0
n	7072337	0.25	0.125
n	7072434	0.0	0.5
n	7072587	0.0	0.0
n	7072698	0.125	0.0
n	7072838	0.25	0.0
n	7073071	0.25	0.25
n	7073208	0.25	0.0
n	7073447	0.125	0.125
n	7075006	0.125	0.125
n	7075172	0.125	0.0
n	7080778	0.125	0.0
n	7080868	0.25	0.0
n	7081043	0.125	0.0
n	7081177	0.25	0.0
n	7081345	0.125	0.0
n	7081473	0.0	0.0
n	7081646	0.0	0.0
n	7081739	0.25	0.0
n	7082025	0.125	0.125
n	7082198	0.125	0.125
n	7082346	0.25	0.5
n	7082444	0.25	0.0
n	7082573	0.125	0.25
n	7082819	0.25	0.125
n	7082972	0.25	0.125
n	7083136	0.25	0.125
n	7083246	0.25	0.125
n	7083441	0.0	0.0
n	7083732	0.0	0.0
n	7083958	0.125	0.125
n	7084166	0.0	0.125
n	7084428	0.125	0.0
n	7084560	0.125	0.0
n	7084747	0.125	0.0
n	7084927	0.25	0.125
n	7085072	0.125	0.0
n	7085210	0.0	0.0
n	7085375	0.0	0.0
n	7085786	0.125	0.0
n	7085961	0.125	0.125
n	7086088	0.0	0.0
n	7086215	0.0	0.0
n	7086323	0.0	0.0
n	7086518	0.0	0.0
n	7086861	0.0	0.125
n	7086972	0.0	0.125
n	7087102	0.0	0.125
n	7087223	0.125	0.125
n	7087346	0.125	0.0
n	7087508	0.25	0.125
n	7087641	0.0	0.125
n	7087777	0.0	0.125
n	7087940	0.0	0.0
n	7088053	0.0	0.5
n	7088319	0.25	0.125
n	7088438	0.375	0.25
n	7088645	0.25	0.0
n	7088868	0.375	0.125
n	7089024	0.25	0.25
n	7089276	0.25	0.0
n	7089431	0.0	0.0
n	7089531	0.125	0.25
n	7089622	0.375	0.0
n	7089751	0.25	0.25
n	7090019	0.0	0.0
n	7090108	0.0	0.25
n	7090379	0.25	0.125
n	7090573	0.0	0.0
n	7090721	0.25	0.25
n	7090938	0.125	0.0
n	7091087	0.0	0.375
n	7091214	0.0	0.25
n	7091385	0.375	0.0
n	7091587	0.0	0.0
n	7091737	0.25	0.0
n	7091902	0.0	0.0
n	7092158	0.25	0.0
n	7092356	0.125	0.0
n	7092592	0.0	0.0
n	7093158	0.125	0.0
n	7093273	0.25	0.125
n	7093489	0.125	0.25
n	7093603	0.0	0.0
n	7093759	0.25	0.0
n	7093895	0.0	0.0
n	7094093	0.0	0.0
n	7094355	0.0	0.0
n	7094508	0.0	0.0
n	7094621	0.125	0.0
n	7094731	0.125	0.0
n	7094843	0.0	0.0
n	7095148	0.0	0.0
n	7095280	0.0	0.0
n	7095390	0.0	0.0
n	7095516	0.0	0.0
n	7095653	0.0	0.0
n	7095775	0.0	0.0
n	7095895	0.0	0.0
n	7096029	0.0	0.0
n	7096142	0.0	0.0
n	7096237	0.0	0.0
n	7096330	0.0	0.0
n	7096425	0.0	0.0
n	7096569	0.0	0.0
n	7096661	0.0	0.0
n	7096995	0.0	0.0
n	7097094	0.0	0.0
n	7097346	0.0	0.0
n	7097548	0.0	0.0
n	7097707	0.0	0.0
n	7097831	0.0	0.0
n	7097965	0.125	0.0
n	7098093	0.125	0.375
n	7098193	0.0	0.25
n	7098989	0.0	0.125
n	7099135	0.0	0.125
n	7099271	0.0	0.0
n	7099598	0.0	0.0
n	7099752	0.0	0.125
n	7099844	0.0	0.125
n	7099965	0.125	0.25
n	7100113	0.0	0.0
n	7100253	0.0	0.0
n	7100387	0.25	0.0
n	7100522	0.0	0.0
n	7100678	0.0	0.0
n	7100815	0.0	0.0
n	7100942	0.0	0.0
n	7101140	0.0	0.125
n	7101250	0.125	0.25
n	7101406	0.375	0.125
n	7101557	0.0	0.0
n	7101649	0.0	0.0
n	7101778	0.0	0.0
n	7101937	0.125	0.25
n	7102034	0.125	0.25
n	7102271	0.0	0.0
n	7102373	0.125	0.125
n	7102483	0.125	0.125
n	7102593	0.125	0.0
n	7102802	0.0	0.125
n	7102945	0.25	0.0
n	7103106	0.125	0.0
n	7103258	0.125	0.125
n	7103402	0.125	0.25
n	7103558	0.0	0.0
n	7103671	0.0	0.0
n	7103802	0.125	0.25
n	7103912	0.0	0.0
n	7104020	0.0	0.125
n	7104149	0.0	0.125
n	7104292	0.25	0.0
n	7104574	0.375	0.0
n	7104733	0.125	0.25
n	7104912	0.25	0.125
n	7105045	0.25	0.0
n	7105238	0.25	0.25
n	7105342	0.25	0.0
n	7105475	0.0	0.25
n	7106113	0.25	0.125
n	7106246	0.0	0.375
n	7106502	0.25	0.25
n	7106651	0.0	0.0
n	7106800	0.125	0.25
n	7107083	0.25	0.125
n	7107381	0.25	0.125
n	7107522	0.25	0.375
n	7107676	0.25	0.0
n	7107896	0.125	0.375
n	7108010	0.0	0.25
n	7108123	0.25	0.125
n	7108282	0.125	0.125
n	7108453	0.0	0.125
n	7108657	0.0	0.0
n	7108807	0.0	0.0
n	7109019	0.0	0.125
n	7109196	0.0	0.0
n	7109730	0.0	0.0
n	7109847	0.0	0.125
n	7110457	0.0	0.0
n	7110615	0.25	0.0
n	7111047	0.25	0.0
n	7111510	0.0	0.0
n	7111711	0.0	0.0
n	7111933	0.125	0.0
n	7112103	0.125	0.25
n	7112282	0.125	0.25
n	7112364	0.25	0.0
